mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel_cost,grid_cost,fuelflow,absolute_ts,aircraft,stage,case
61773.496482430026,864.604,-96468.67697135254,-25848.704088064438,10957.848530234056,50.75947597828032,5.628450535460594,35951.0,0.785107,450.5983,26.0,75.0,62.80003165880771,,0.7213533122626677,864.604,AC0,free,pair_a030_both
61710.69645077122,951.0644,-77110.60641515187,-20661.724715768243,10969.127796088122,50.80902770024243,5.902534088518727,35988.0,0.784898,450.4023,19.0,75.0,62.56717156432569,,0.718520458092457,951.0644,AC0,free,pair_a030_both
61648.12927920689,1037.5248,-57760.39484992596,-15476.851153756943,10977.569929783103,50.857916209217905,6.17708431273183,36016.0,0.785396,450.6311,33.0,75.0,62.84598073147936,,0.7217589858297551,1037.5248,AC0,free,pair_a030_both
61585.28329847541,1123.9852,-38400.864377293045,-10289.48059803175,10991.988296179676,50.90618235799282,6.452339624688657,36063.0,0.784567,450.0579,27.0,75.0,62.585130832056166,,0.7187838493062111,1123.9852,AC0,free,pair_a030_both
61522.69816764336,1210.4456,-19064.556756526374,-5108.332586709738,11004.01621901169,50.95374326160217,6.727831254118853,36102.0,0.784147,449.763,26.0,75.0,62.43910394957493,,0.7174374881127032,1210.4456,AC0,free,pair_a030_both
61460.25906369378,1296.906,260.0748618627202,69.68684920453752,11015.247394993323,51.00062664993754,7.0037166140631175,36139.0,0.783614,449.4573,21.0,75.0,62.231394864065805,,0.7149879728105134,1296.906,AC0,free,pair_a030_both
61398.027668829716,1383.3664,19571.076490647425,5244.054140411657,11024.596349545856,51.04682665993394,7.279961050630202,36170.0,0.783663,449.4856,22.0,75.0,62.187757771527686,,0.7144958352371397,1383.3664,AC0,free,pair_a030_both
61335.83991105819,1469.8268,38883.074933219024,10418.688527067963,11034.354272376577,51.0923765503293,7.556767499180104,36202.0,0.783649,449.4774,22.0,75.0,62.11057604330563,,0.7136956891729731,1469.8268,AC0,free,pair_a030_both
61273.72933501488,1556.2872,58194.59364835223,15593.19437114457,11043.964925286466,51.1372704626346,7.834108957485096,36233.0,0.783701,449.5072,22.0,75.0,62.049779357119405,,0.7129391657012506,1556.2872,AC0,free,pair_a030_both
61211.67955565776,1642.7476,77507.31494940806,20768.02244714796,11053.644999134833,51.18150994415105,8.112003652239657,36265.0,0.783747,449.5335,22.0,75.0,61.984494295138575,,0.7121709088521667,1642.7476,AC0,free,pair_a030_both
61149.695061362625,1729.208,96821.11013479145,25943.138269589675,11063.314937371948,51.225092280289395,8.390443758444317,36297.0,0.783802,449.565,22.0,75.0,61.9205046691568,,0.7114080304351597,1729.208,AC0,free,pair_a030_both
61087.77455669347,1815.6684,116136.2193670904,31118.6061898412,11072.984221298248,51.268015610791174,8.669426665328539,36329.0,0.78386,449.5983,22.0,75.0,61.858187254329096,,0.7106475583190439,1815.6684,AC0,free,pair_a030_both
61025.91636943914,1902.1289,135452.7273941724,36294.44891602522,11082.679004691756,51.3102777288615,8.948947432727964,36360.0,0.783912,449.6279,22.0,75.0,61.7896025529044,,0.70989417322437,1902.1289,AC0,free,pair_a030_both
60964.126766886235,1988.5893,154770.48595245,41470.626721033186,11092.284094495079,51.35187594253347,9.228997644371733,36392.0,0.783988,449.6718,22.0,75.0,61.740957030429854,,0.7091445046556876,1988.5893,AC0,free,pair_a030_both
60902.385809855805,2075.0497,174090.10883542997,46647.30407033957,11102.150667683125,51.39280920654303,9.509579842280754,36424.0,0.783989,449.6726,21.0,75.0,61.63051031487703,,0.7080934722355753,2075.0497,AC0,free,pair_a030_both
60840.75529954093,2161.5101,193409.75184033014,51823.98681129819,11111.178261116751,51.43307133591244,9.79066073582863,36454.0,0.784227,449.8088,27.0,75.0,61.71540362753876,,0.7090324848386915,2161.5101,AC0,free,pair_a030_both
60779.03989591339,2247.9705,212735.23316288617,57002.233924757806,11122.842015019665,51.4726719962425,10.072318516059457,36492.0,0.783707,449.5107,7.0,75.0,61.1698382268296,,0.702640035800661,2247.9705,AC0,free,pair_a030_both
60717.87005768656,2334.4309,232047.89841900597,62177.0469835658,11125.901694565617,51.51157120198471,10.354274262733368,36502.0,0.785633,450.6152,70.0,75.0,62.6667071773918,,0.7196331479167123,2334.4309,AC0,free,pair_a030_both
60655.20335050917,2420.8913,251407.98206077443,67364.56576051413,11156.84674742976,51.54988635481758,10.637401770939746,36604.0,0.779172,446.9094,-50.0,75.0,59.424187375741894,,0.683277652796407,2420.8913,AC0,free,pair_a030_both
60595.779163133426,2507.3517,270608.85786437494,72509.42492579881,11134.919742526876,51.58721234740664,10.91866822710766,36532.0,0.777736,446.0856,-482.0,75.0,49.54590122339869,,0.5666535410012645,2507.3517,AC0,free,pair_a030_both
60546.23326191003,2593.8121,289777.74780901836,77645.71350600723,10923.11750084346,51.62380454180889,11.19992335293902,35837.0,0.777736,446.5998,-482.0,75.0,,,0.5731199158462847,2593.8121,AC0,free,pair_a030_both
62399.99990122907,0.0,-289777.7478090184,77645.71350600709,10923.117699031764,51.62380454180887,2.80007664706098,35837.0,0.764607,439.061,-262.0,105.0,55.32020626024314,,0.6371698524753455,0.0,AC1,free,pair_a030_both
62344.67969496883,86.4604,-270898.11132638325,72586.93015734787,10807.896329495072,51.587769505541914,3.077091084937613,35459.0,0.791173,455.0985,170.0,105.0,67.29624328405771,,0.7723698240225756,86.4604,AC1,free,pair_a030_both
62277.38345168477,172.9208,-251356.41853625313,67350.74935576036,10882.55016918739,51.54978521199425,3.3633529404964357,35704.0,0.783389,450.119,3.0,105.0,62.70620432778378,,0.7206047608428182,172.9208,AC1,free,pair_a030_both
62214.67724735699,259.3812,-232017.80348528147,62168.98307037842,10883.893588526442,51.51151111150985,3.646165482448531,35708.0,0.785477,451.3098,36.0,105.0,63.566757195061655,,0.7300703558288334,259.3812,AC1,free,pair_a030_both
62151.110490161926,345.8416,-212630.14214515427,56974.0748714261,10899.866390466595,51.4724584755499,3.929214443468369,35761.0,0.784175,450.4544,15.0,105.0,62.89269564756978,,0.7227186445083342,345.8416,AC1,free,pair_a030_both
62088.217794514356,432.302,-193277.81967690517,51788.635694654506,10906.274564787065,51.43279867025242,4.211260416331425,35782.0,0.785093,450.9382,28.0,105.0,63.203688044217415,,0.7259997742402798,432.302,AC1,free,pair_a030_both
62025.01410647014,518.7624,-173905.5510204393,46597.85195285841,10918.588140821188,51.39242134821371,4.493102890934104,35822.0,0.784625,450.5866,20.0,105.0,62.9152335214676,,0.7227187462659552,518.7624,AC1,free,pair_a030_both
61962.09887294867,605.2228,-154547.85892465533,41410.97398872525,10927.43470620489,51.35140035049973,4.774232675608412,35851.0,0.784972,450.7259,24.0,105.0,62.96715218399913,,0.7231985076363852,605.2228,AC1,free,pair_a030_both
61899.13172076467,691.6832,-135184.4166465339,36222.5552678785,10938.092389190626,51.309695258309596,5.054938691722154,35886.0,0.78489,450.6068,23.0,105.0,62.858445374833536,,0.7220531713310567,691.6832,AC1,free,pair_a030_both
61836.27327538984,778.1436,-115825.9542015725,31035.470889305354,10948.136154630152,51.2673313620667,5.335058839287128,35919.0,0.784955,450.5768,22.0,105.0,62.77679542171245,,0.721005957211476,778.1436,AC1,free,pair_a030_both
61773.496479968126,864.604,-96468.67598717965,25848.703824356704,10957.848516683045,51.2243029208582,5.6146418699681115,35951.0,0.785107,450.5983,26.0,105.0,62.800031423605105,,0.7213533122435157,864.604,AC1,free,pair_a030_both
61710.69644854452,951.0644,-77110.60534438543,20661.724428857866,10969.127772679176,51.18060783197447,5.893710035090256,35988.0,0.784898,450.4023,19.0,105.0,62.5671728860907,,0.7185204580751715,951.0644,AC1,free,pair_a030_both
61648.12927565843,1037.5248,-57760.39363475525,15476.850828153574,10977.569922996603,51.136268281380374,6.172132697202951,36016.0,0.785396,450.6311,33.0,105.0,62.84597936361388,,0.7217589858020349,1037.5248,AC1,free,pair_a030_both
61585.283296294816,1123.9852,-38400.86311557554,10289.480259956197,10991.988260119351,51.09124715232394,6.450150853170413,36063.0,0.784567,450.0579,27.0,105.0,62.58513260198379,,0.7187838492891678,1123.9852,AC1,free,pair_a030_both
61522.69816369283,1210.4456,-19064.555281213852,5108.332191401581,11004.016203966552,51.0456231709631,6.727291770002736,36102.0,0.784147,449.763,26.0,105.0,62.43910437892191,,0.7174374880817771,1210.4456,AC1,free,pair_a030_both
61460.25905931391,1296.906,260.0764432230925,-69.68727292812066,11015.24738173362,50.99937322834537,7.0037165362579685,36139.0,0.783614,449.4573,21.0,105.0,62.23139484995045,,0.7149879727762338,1296.906,AC1,free,pair_a030_both
61398.02766446396,1383.3664,19571.078168636395,-5244.054590026787,11024.596330099206,50.95250565901707,7.279392521089739,36170.0,0.783663,449.4856,22.0,105.0,62.18775931770506,,0.7144958352029369,1383.3664,AC1,free,pair_a030_both
61335.839905146255,1469.8268,38883.07674842114,-10418.68901344924,11034.354274646368,50.904987997198404,7.554523423253425,36202.0,0.783649,449.4773,22.0,105.0,62.110575093764055,,0.7136956021358962,1469.8268,AC1,free,pair_a030_both
61273.72933005249,1556.2872,58194.59545280334,-15593.194854645113,11043.964909814074,50.85682626673312,7.829082635673501,36233.0,0.783701,449.5072,22.0,105.0,62.049781408612034,,0.7129391656623278,1556.2872,AC1,free,pair_a030_both
61211.67954864388,1642.7476,77507.31686342409,-20768.022960006325,11053.645017038727,50.808018672687325,8.103088606052417,36265.0,0.783747,449.5335,22.0,105.0,61.984492877272714,,0.7121709087971233,1642.7476,AC1,free,pair_a030_both
61149.695055766606,1729.208,96821.11193202416,-25943.13875115602,11063.314934961301,50.75856788587255,8.376534063877136,36297.0,0.783802,449.565,22.0,105.0,61.92050658674998,,0.7114080303912208,1729.208,AC1,free,pair_a030_both
61087.774549179856,1815.6684,116136.22118534878,-31118.606677041345,11072.984255236615,50.708475650394035,8.649417072673144,36329.0,0.78386,449.5983,22.0,105.0,61.85818568995455,,0.7106475582600186,1815.6684,AC1,free,pair_a030_both
61025.9163634899,1902.1289,135452.7289843072,-36294.449342099804,11082.679022327104,50.657744111676884,8.921733570526792,36360.0,0.783912,449.6279,22.0,105.0,61.78960225215269,,0.7098941731776119,1902.1289,AC1,free,pair_a030_both
60964.12676123775,1988.5893,154770.4874248758,-41470.62711556775,11092.284113678792,50.60637604540607,9.19347632427661,36392.0,0.783988,449.6718,22.0,105.0,61.74095614608814,,0.709144504611273,1988.5893,AC1,free,pair_a030_both
60902.38580509166,2075.0497,174090.1101784076,-46647.30443018858,11102.150677677297,50.554372203603045,9.464648899636224,36424.0,0.783989,449.6726,21.0,105.0,61.630511825031135,,0.708093472198109,2075.0497,AC1,free,pair_a030_both
60840.75529326663,2161.5101,193409.75311658529,-51823.98715326899,11111.17830502167,50.50174001303405,9.735220505663133,36454.0,0.784227,449.8088,27.0,105.0,61.71540235435532,,0.7090324847892024,2161.5101,AC1,free,pair_a030_both
60779.039890912274,2247.9705,212735.23413500562,-57002.23418523567,11122.842052942957,50.44846591222998,10.005267631409426,36492.0,0.783707,449.5107,7.0,105.0,61.169836753368145,,0.7026400357615233,2247.9705,AC1,free,pair_a030_both
60717.870054158906,2334.4309,232047.89912155177,-62177.04717181162,11125.901720294833,50.39460425177829,10.274525331806705,36502.0,0.785633,450.6152,70.0,105.0,62.66670664335106,,0.7196331478883733,2334.4309,AC1,free,pair_a030_both
60655.203347515555,2420.8913,251407.98258869004,-67364.56590196792,11156.846773709707,50.33998798171437,10.543827235414625,36604.0,0.779172,446.9094,-50.0,105.0,59.424186065290996,,0.6832776527733039,2420.8913,AC1,free,pair_a030_both
60595.779161450264,2507.3517,270608.8581727199,-72509.42500841885,11134.919755650773,50.28520798474941,10.810300108790058,36532.0,0.777736,446.0856,-482.0,105.0,49.545899540346,,0.5666535409913983,2507.3517,AC1,free,pair_a030_both
60546.23326190992,2593.8121,289777.7478090187,-77645.71350600658,10923.117500843457,50.229913021094994,11.075714501971879,35837.0,0.777736,446.5998,-482.0,105.0,,,0.5731199158462843,2593.8121,AC1,free,pair_a030_both
62399.999901359064,0.0,-289777.7477995115,-77645.71346781822,10923.117699079292,50.22991302144249,2.9242854981321207,35837.0,0.764607,439.061,-262.0,74.8188,55.292030203658214,,0.6371698524762608,0.0,AC0,held,pair_a030_both
62344.707871155406,86.3962,-270928.25576344755,-72531.07010979998,10808.222565463742,50.28486566770039,3.185226211139985,35460.0,0.791126,455.0693,170.0,74.8188,67.24682895587466,,0.7723352836080237,86.3962,AC0,held,pair_a030_both
62277.46104219953,172.7924,-251418.97842722517,-67237.3998441072,10882.92071591913,50.341125274932544,3.4559324371781104,35705.0,0.783296,450.0635,2.0,74.8188,62.630423202856036,,0.7202761807684708,172.7924,AC0,held,pair_a030_both
62214.830618996675,259.1886,-232113.51384570164,-61999.03238054883,10883.843673724772,50.39617713197983,3.7244390597235406,35708.0,0.785483,451.3134,38.0,74.8188,63.55281498849945,,0.7306123856602552,259.1886,AC0,held,pair_a030_both
62151.277804008176,345.5848,-212756.69841496338,-56746.73132578219,10900.43675196637,50.45075354149748,3.9942831714321305,35763.0,0.784032,450.3684,12.0,74.8188,62.785877352529496,,0.7218171619148643,345.5848,AC0,held,pair_a030_both
62088.491926655646,431.981,-193438.78232310142,-51504.985270935686,10905.90204820085,50.50459680719069,4.264202788000241,35781.0,0.78517,450.9849,31.0,74.8188,63.2357775241253,,0.7268582733463363,431.981,AC0,held,pair_a030_both
62025.25614913152,518.3771,-174095.60075497473,-46256.38365878427,10919.608610536916,50.55788380573577,4.535089234429067,35825.0,0.784371,450.4334,15.0,74.8188,62.734913698383025,,0.7212133032520959,518.3771,AC0,held,pair_a030_both
61962.52123543314,604.7733,-154775.02353573433,-41013.91554300876,10926.262042123324,50.61047993124954,4.8062675951505796,35847.0,0.785234,450.8846,32.0,74.8188,63.123531173099764,,0.725523599682083,604.7733,AC0,held,pair_a030_both
61899.39770426004,691.1695,-135436.1508391539,-35766.48311604338,10940.423103843636,50.66249414517916,5.078306951729683,35894.0,0.784313,450.2601,9.0,74.8188,62.46108680243924,,0.7179195286930456,691.1695,AC0,held,pair_a030_both
61836.9366174576,777.5657,-116122.57157766007,-30525.91384382078,10944.570384361745,50.7138069855686,5.350588942206607,35907.0,0.785782,451.0753,45.0,74.8188,63.31294140519458,,0.7277122824332176,777.5657,AC0,held,pair_a030_both
61773.623676052404,863.9619,-96776.21041420788,-25276.44948538196,10964.2631265767,50.76456982511887,5.623927670485383,35972.0,0.783522,449.6454,-14.0,74.8188,61.723103447082394,,0.7095946340520763,863.9619,AC0,held,pair_a030_both
61711.90057260532,950.3581,-77487.3723836772,-20042.59352227597,10958.050099473483,50.81454440893896,5.89704103373348,35952.0,0.787455,451.9445,86.0,74.8188,64.2488354354573,,0.7380606596730646,950.3581,AC0,held,pair_a030_both
61647.651737169865,1036.7543,-58105.98853925994,-14783.626072422463,10996.012297241545,50.864115282981565,6.172050267963953,36076.0,0.780873,447.912,-80.0,74.8188,59.86983907534159,,0.6884509577096725,1036.7543,AC0,held,pair_a030_both
61587.78189809452,1123.1505,-38886.95625766165,-9568.711287917706,10960.746565579982,50.91263150483027,6.4453301348730205,35960.0,0.776572,445.6805,-500.0,74.8188,49.987494837885606,,0.5720455086948949,1123.1505,AC0,held,pair_a030_both
61537.79440325664,1209.5467,-19739.145295841932,-4373.121299157184,10741.300256129038,50.96033232941457,6.718160701748914,35240.0,0.783487,451.1251,-143.0,74.6134,59.26218485848949,,0.6808444090488389,1209.5467,AC0,held,pair_a030_both
61478.53221839815,1295.9429,-398.0971009495022,949.4342637973128,10678.393892827962,51.00853832930791,6.994310001246681,35034.0,0.792053,456.484,289.0,74.8369,69.62626273287606,,0.80153846477852,1295.9429,AC0,held,pair_a030_both
61408.90595566527,1382.3391,19165.677671848072,6251.273331464348,10805.0808322582,51.05589842740694,7.274215555953741,35450.0,0.796252,458.0393,500.0,75.2207,74.11540897940722,,0.8524263066243507,1382.3391,AC0,held,pair_a030_both
61334.790546685865,1468.7352,38817.50211746447,11435.931369415835,11024.52713275472,51.10152896942948,7.555938530668557,36170.0,0.786339,451.02,68.0,75.2207,63.31290611973964,,0.727572972077823,1468.7352,AC0,held,pair_a030_both
61271.477640566125,1555.1314,58200.740203899964,16549.72921341696,11054.380162788817,51.14587148944655,7.834352406130099,36268.0,0.780795,447.8402,-9.0,75.2207,61.08057076813566,,0.7028612990180809,1555.1314,AC0,held,pair_a030_both
61210.39706979799,1641.5276,77447.22494688613,21627.44800228702,11050.43476246242,51.1892460268468,8.111327841056927,36255.0,0.784685,450.0714,33.0,75.2207,62.26090489696071,,0.715649763797127,1641.5276,AC0,held,pair_a030_both
61148.13616490103,1727.9238,96789.56682239697,26730.456376159786,11064.986194918889,51.23217662024421,8.390204510400501,36302.0,0.783402,449.3357,18.0,75.2207,61.758352188626304,,0.710085547212669,1727.9238,AC0,held,pair_a030_both
61086.3778127124,1814.32,116100.24878043369,31825.112050882115,11073.017890650986,51.27437471505027,8.66914024931588,36329.0,0.783913,449.6287,23.0,75.2207,61.842471629621286,,0.710928649119489,1814.32,AC0,held,pair_a030_both
61024.53534108278,1900.7162,135423.49347996857,36923.082104485286,11083.245997472868,51.31593570936377,8.948766733060422,36362.0,0.783814,449.5718,21.0,75.2207,61.725459283545206,,0.709550554331235,1900.7162,AC0,held,pair_a030_both
60962.809881799236,1987.1124,154744.26744640426,42020.40031954492,11092.665000702795,51.35682455372585,9.228860372617657,36393.0,0.78394,449.644,23.0,75.2207,61.692697373684496,,0.7093662495400289,1987.1124,AC0,held,pair_a030_both
60901.11718442555,2073.5086,174068.12721518223,47118.532654080016,11102.578935095627,51.39705080648689,9.509495204335009,36426.0,0.783925,449.6356,21.0,75.2207,61.57722595716041,,0.708033028826197,2073.5086,AC0,held,pair_a030_both
60839.53995846839,2159.9048,193391.6096353844,52216.56544038764,11111.577700846963,51.436604975054586,9.790614398123441,36455.0,0.784168,449.7752,27.0,75.2207,61.66415503148164,,0.7089848776706112,2159.9048,AC0,held,pair_a030_both
60777.87580343691,2246.301,212721.07518292355,57316.17673680965,11123.241934360256,51.475497669961975,10.07230395733113,36494.0,0.783644,449.4747,7.0,75.2207,61.117117325593426,,0.7025813974453725,2246.301,AC0,held,pair_a030_both
60716.758686111316,2332.6971,232037.62208662883,62412.379769735875,11126.275978954693,51.5136891343924,10.35428133183736,36504.0,0.785578,450.5839,71.0,75.2207,62.61746152386331,,0.7198425192386928,2332.6971,AC0,held,pair_a030_both
60654.14122458745,2419.0933,251401.799095146,67521.1488608872,11157.25322488275,51.551295192674154,10.637424720742164,36605.0,0.77909,446.8624,-51.0,75.2207,59.35463044385688,,0.6829536675572769,2419.0933,AC0,held,pair_a030_both
60594.786594143596,2505.4895,270606.04966044426,72587.72524311786,11134.98201864597,51.58791664702135,10.91868818214964,36532.0,0.777631,446.0257,-483.0,75.2207,49.48878067803162,,0.5663106306920587,2505.4895,AC0,held,pair_a030_both
60545.297813465564,2591.8857,289777.74779951,77645.71346856088,10923.117500808097,51.62380454147767,11.199923352770444,35837.0,0.777631,446.5398,-483.0,75.2207,,,0.5727719573015324,2591.8857,AC0,held,pair_a030_both
62399.99990125652,0.0,-289777.7477994894,77645.71346777587,10923.1176990741,51.62380454147063,2.8000766472305028,35837.0,0.764607,439.061,-263.0,105.1791,55.32412355866836,,0.6368887807318767,0.0,AC1,held,pair_a030_both
62344.67577769785,86.4969,-270905.990970647,72525.7481969307,10807.48627424608,51.58721645706467,3.0770245552026427,35458.0,0.791285,455.1657,169.0,105.1791,67.32043178474123,,0.7721737756492286,86.4969,AC1,held,pair_a030_both
62277.35534591311,172.9939,-251369.5907540258,67225.46315350397,10881.89061209952,51.54865430735622,3.363252478769132,35702.0,0.783548,450.2149,3.0,105.1791,62.750617041216174,,0.7207085656622313,172.9939,AC1,held,pair_a030_both
62214.60472887189,259.4908,-232034.99776433175,61979.92903672538,10883.327667878402,51.50980601092419,3.6460421153439913,35706.0,0.785609,451.3894,37.0,105.1791,63.61291273264942,,0.73042739021583,259.4908,AC1,held,pair_a030_both
62150.99181613924,345.9878,-212652.092299978,56721.28760698847,10899.465545076508,51.47017927861374,3.92905046281364,35759.0,0.784276,450.5147,14.0,105.1791,62.90651881863596,,0.7225193718083139,345.9878,AC1,held,pair_a030_both
62088.085297320606,432.4847,-193305.2576843893,51472.43231622517,10905.471153383405,51.429948121472066,4.211038110675197,35779.0,0.785286,451.0546,30.0,105.1791,63.284400958807964,,0.7266659398953952,432.4847,AC1,held,pair_a030_both
62024.8008963618,518.9817,-173936.2437140032,46217.55970558176,10918.525533933444,51.388994312947354,4.492847827593758,35822.0,0.784649,450.6004,17.0,105.1791,62.881511898260214,,0.7219232256220062,518.9817,AC1,held,pair_a030_both
61961.91938446354,605.4786,-154585.92196015426,40967.75835594674,10926.173197067677,51.34740628579311,4.773878144684082,35847.0,0.785279,450.9107,29.0,105.1791,63.121873411328124,,0.7247378670357175,605.4786,AC1,held,pair_a030_both
61898.79751105221,691.9756,-135222.97171159982,35714.53086203052,10938.829249968734,51.305119266833245,5.054577604713918,35889.0,0.784725,450.5073,15.0,105.1791,62.6986476733,,0.7197899390598118,691.9756,AC1,held,pair_a030_both
61836.09886337891,778.4725,-115876.43942896498,30465.75761633135,10945.53046574114,51.2621991365468,5.334518815424127,35911.0,0.785587,450.9569,35.0,105.1791,63.150226525976905,,0.7248923234802237,778.4725,AC1,held,pair_a030_both
61772.94863685293,864.9695,-96511.80490272398,25212.07332527475,10960.975746266608,51.21857150280016,5.614194841220085,35961.0,0.784367,450.1524,3.0,105.1791,62.25074682087143,,0.7147027298001569,864.9695,AC1,held,pair_a030_both
61710.69789003206,951.4664,-77179.59154623533,19967.184991545466,10962.267576249158,51.17435322701649,5.892870326293559,35965.0,0.786529,451.3842,58.0,105.1791,63.602662081393646,,0.7299988070012433,951.4664,AC1,held,pair_a030_both
61647.09522795067,1037.9634,-57797.76082089755,14708.83534190002,10987.732779916822,51.12935810687613,6.17172098399403,36049.0,0.782989,449.1814,-28.0,105.1791,61.291737246196135,,0.7038381534879208,1037.9634,AC1,held,pair_a030_both
61585.80349070447,1124.4603,-38504.87444333629,9474.616566108429,10975.296332092632,51.08391216830767,6.448748915802349,36008.0,0.788342,452.3364,113.0,105.1791,64.84134264891327,,0.744097500350388,1124.4603,AC1,held,pair_a030_both
61520.96214805556,1210.9573,-19083.38801260956,4205.507668532168,11024.810147121096,51.0375033158735,6.727070207432313,36171.0,0.7779,446.18,8.0,105.3948,61.592909855047765,,0.7088667065540531,1210.9573,AC1,held,pair_a030_both
61459.36923820051,1297.4542,58.87991140408677,-1065.2844674704968,11028.185929531302,50.99041966359867,7.000841241539058,36182.0,0.779827,447.2853,30.0,105.1543,62.161844277827186,,0.7151287176906523,1297.4542,AC1,held,pair_a030_both
61397.20739392268,1383.9512,19270.445337066754,-6268.512492571431,11041.233582080828,50.94330273068362,7.27504625761829,36225.0,0.778764,446.6754,-31.0,104.7814,60.64084659876971,,0.69730995910274,1383.9512,AC1,held,pair_a030_both
61336.56654732391,1470.4481,38489.23494479077,-11339.663747005518,11027.630796896694,50.8967322450339,7.54880925590753,36180.0,0.785447,450.5083,42.0,104.7814,62.73907032092393,,0.720139487747675,1470.4481,AC1,held,pair_a030_both
61273.82747700299,1556.9451,57872.90892957529,-16454.32191315081,11046.199255496549,50.849114975049034,7.824363056108105,36241.0,0.783071,449.1459,15.0,104.7814,61.86964722644916,,0.7106829687222589,1556.9451,AC1,held,pair_a030_both
61211.95782977654,1643.442,77197.85571259739,-21553.48407347496,11052.811806456615,50.800997323240416,8.098518744127356,36263.0,0.783966,449.659,24.0,104.7814,62.08271965580934,,0.7128334856260301,1643.442,AC1,held,pair_a030_both
61149.87511012073,1729.939,96544.82853443283,-26658.45812005642,11063.55259885623,50.75218248985332,8.372418111540286,36298.0,0.783727,449.5223,21.0,104.7814,61.92269643869804,,0.7110969228792662,1729.939,AC1,held,pair_a030_both
61087.95241368203,1816.4359,115885.8773064493,-31761.869024974385,11072.867074692742,50.70274264684362,8.64565943166534,36328.0,0.783885,449.6125,22.0,104.7814,61.89253386099881,,0.7106706566677891,1816.4359,AC1,held,pair_a030_both
61026.059879821034,1902.9329,135230.77950006968,-36866.29671384161,11082.68486478521,50.652655377107436,8.91837570890693,36361.0,0.783903,449.6233,22.0,104.7814,61.81327772577788,,0.7098819095574375,1902.9329,AC1,held,pair_a030_both
60964.246602095256,1989.4298,154576.11894725758,-41970.83978281055,11092.255740988667,50.6019318065976,9.190513475195866,36392.0,0.783991,449.6733,22.0,104.7814,61.767951086010726,,0.7091467345987006,1989.4298,AC1,held,pair_a030_both
60902.478651009245,2075.9268,173923.59027017932,-47075.94538278952,11102.137775829462,50.55056987805828,9.462091440306386,36424.0,0.783989,449.6723,21.0,104.7814,61.656554015797155,,0.7080939453296264,2075.9268,AC1,held,pair_a030_both
60840.82209699345,2162.4237,193271.00357758385,-52181.03568059318,11111.168166417163,50.49857783440856,9.733073861598697,36454.0,0.784227,449.8087,27.0,104.7814,61.74122947859723,,0.7090329264635711,2162.4237,AC1,held,pair_a030_both
60779.08086751485,2248.9207,212624.27318481664,-57287.67125331702,11122.830830120642,50.44594204925834,10.003538501445158,36492.0,0.783708,449.5114,7.0,104.7814,61.196731514210114,,0.7026409574288649,2248.9207,AC1,held,pair_a030_both
