mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel_cost,grid_cost,fuelflow,absolute_ts,aircraft,stage,case
62399.9999016767,0.0,-149999.99996429062,-259807.6210774966,10923.117698665426,48.645023582499846,4.9586439768335815,35837.0,0.764607,439.061,-262.0,30.0,55.320206910255365,,0.6371698524784973,0.0,AC0,free,pair_a120_both
62344.67969476645,86.4604,-140227.18099519648,-242880.60208959112,10807.896341212409,48.79951856744854,5.08573139804387,35459.0,0.791173,455.0985,170.0,30.0,67.29624243411672,,0.7723698240209393,86.4604,AC0,free,pair_a120_both
62277.38345233233,172.9208,-130111.65652950975,-225359.99976954478,10882.550173180844,48.959283188649444,5.2181022340281515,35704.0,0.783389,450.119,3.0,30.0,62.7062045773273,,0.7206047608477952,172.9208,AC0,free,pair_a120_both
62214.677247755004,259.3812,-120101.25280011358,-208021.47190568567,10883.893600863506,49.11723748301308,5.349934544150693,35708.0,0.785477,451.3098,36.0,30.0,63.566756429288944,,0.7300703558319249,259.3812,AC0,free,pair_a120_both
62151.110491325715,345.8416,-110065.46087568613,-190638.9703981191,10899.866395654768,49.27544073922846,5.482946337567777,35761.0,0.784175,450.4544,15.0,30.0,62.89269565311406,,0.7227186445173243,345.8416,AC0,free,pair_a120_both
62088.2177956726,432.302,-100047.96167121713,-173288.15281092978,10906.27457440542,49.4332023927088,5.616568906814079,35782.0,0.785093,450.9382,28.0,30.0,63.203687545174034,,0.725999774249266,432.302,AC0,free,pair_a120_both
62025.01410812743,518.7624,-90020.13757714919,-155919.45199037236,10918.588147269456,49.59097146307264,5.7511924222982955,35822.0,0.784625,450.5866,20.0,30.0,62.91523336768296,,0.72271874627879,518.7624,AC0,free,pair_a120_both
61962.098874759744,605.2228,-79999.85885488166,-138563.82013713534,10927.43471473296,49.748464855205825,5.8865869032659495,35851.0,0.784972,450.7259,24.0,30.0,62.967151757053216,,0.7231985076504341,605.2228,AC0,free,pair_a120_both
61899.13172300269,691.6832,-69976.60362726238,-121203.03282540002,10938.09239551428,49.90584615049712,6.022903616617514,35886.0,0.78489,450.6068,23.0,30.0,62.85844522955449,,0.7220531713484266,691.6832,AC0,free,pair_a120_both
61836.273277773136,778.1436,-59955.92614411251,-103846.71029805474,10948.136163329435,50.06302619871996,6.160076885513789,35919.0,0.784955,450.5768,22.0,30.0,62.77679490261653,,0.7210059572299737,778.1436,AC0,free,pair_a120_both
61773.49648287052,864.604,-49935.86167163645,-86491.44953634213,10957.848521486703,50.22003393681075,6.2981431091078095,35951.0,0.785107,450.5983,26.0,30.0,62.800031493388815,,0.7213533122660943,864.604,AC0,free,pair_a120_both
61710.69645137713,951.0644,-39915.386996847265,-69135.47828338169,10969.127783589947,50.376883416391905,6.437126412915246,35988.0,0.784898,450.4023,19.0,30.0,62.56717200478306,,0.7185204580971608,951.0644,AC0,free,pair_a120_both
61648.12927937235,1037.5248,-29898.9804231188,-51786.55318814892,10977.569923794543,50.533502615116106,6.576974357361059,36016.0,0.785396,450.6311,33.0,30.0,62.84598004235886,,0.7217589858310473,1037.5248,AC0,free,pair_a120_both
61585.28329932999,1123.9852,-19877.75004955232,-34429.27302651102,10991.988277453362,50.690028505387545,6.71782150147305,36063.0,0.784567,450.0579,27.0,30.0,62.58513166171906,,0.7187838493128904,1123.9852,AC0,free,pair_a120_both
61522.69816766827,1210.4456,-9868.540666404573,-17092.81383103601,11004.016211839044,50.84619609190784,6.8594405069707545,36102.0,0.784147,449.763,26.0,30.0,62.439104001867236,,0.7174374881128983,1210.4456,AC0,free,pair_a120_both
61460.2590636664,1296.906,134.62474406904315,233.17689668770026,11015.24738782807,51.002096994414664,7.001923923252136,36139.0,0.783614,449.4573,21.0,30.0,62.231394978865865,,0.7149879728102991,1296.906,AC0,free,pair_a120_both
61398.02766868754,1383.3664,10130.73475533168,17546.947314510122,11024.59634333043,51.15771366424057,7.145266114897877,36170.0,0.783663,449.4856,22.0,30.0,62.18775779472344,,0.7144958352360261,1383.3664,AC0,free,pair_a120_both
61335.83991089281,1469.8268,20127.360751478252,34861.61144436748,11034.35426579237,51.31316198766694,7.2895854755983285,36202.0,0.783649,449.4774,22.0,30.0,62.11057610521675,,0.7136956891716767,1469.8268,AC0,free,pair_a120_both
61273.7293347876,1556.2872,30123.738423689334,52175.84546455182,11043.96491893945,51.468427887138596,7.434881905713878,36233.0,0.783701,449.5072,22.0,30.0,62.04977938736556,,0.7129391656994678,1556.2872,AC0,free,pair_a120_both
61211.67955540023,1642.7476,40120.7385992194,69491.15769211257,11053.64499252262,51.62352266031131,7.5811791515293105,36265.0,0.783747,449.5335,22.0,30.0,61.98449434891518,,0.7121709088501458,1642.7476,AC0,free,pair_a120_both
61149.695061051316,1729.208,50118.29465907705,86807.43273957178,11063.314930848248,51.778442990054394,7.728487587696498,36297.0,0.783802,449.565,22.0,30.0,61.920504703703045,,0.7114080304327152,1729.208,AC0,free,pair_a120_both
61087.77455634761,1815.6684,60116.53091932619,104124.8859286684,11072.984214530838,51.93318848305011,7.876820548837723,36329.0,0.78386,449.5983,22.0,30.0,61.8581872066934,,0.710647558316327,1815.6684,AC0,free,pair_a120_both
61025.91636914092,1902.1289,70115.49124988158,121443.59324432377,11082.678995970402,52.08775745873551,8.02619036104924,36360.0,0.783912,449.6279,22.0,30.0,61.789603001001524,,0.7098941732220262,1902.1289,AC0,free,pair_a120_both
60964.12676613992,1988.5893,80115.09890999409,138763.4217676613,11092.284092702417,52.2421463363576,8.176607696930429,36392.0,0.783988,449.6718,22.0,30.0,61.74095672304975,,0.7091445046498193,1988.5893,AC0,free,pair_a120_both
60902.38580941687,2075.0497,90115.67159074477,156084.9217557744,11102.15066099057,52.39635758300634,8.328089343029783,36424.0,0.783989,449.6726,21.0,30.0,61.63051090647059,,0.7080934722321236,2075.0497,AC0,free,pair_a120_both
60840.7552985104,2161.5101,100116.25470499514,173406.43981523922,11111.178265055809,52.55037402228072,8.480632899105883,36454.0,0.784227,449.8088,27.0,30.0,61.71540324194211,,0.709032484830563,2161.5101,AC0,free,pair_a120_both
