mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel_cost,grid_cost,fuelflow,absolute_ts,aircraft,stage,case
62091.620368990494,431.3938,-142603.14300695263,142603.1430069521,10923.253772437125,52.26412411874326,4.904434960037112,35837.0,0.780724,448.3147,-0.0,135.0,62.08913500304334,,0.7156815799992186,431.3938,AC1,free,pair_a090_horizontal
62029.53123398745,517.6726,-128532.46749390713,128532.46749390669,10923.253772317794,52.141073794667484,5.116449162319527,35837.0,0.783308,449.7987,-0.0,135.0,62.224218385534186,,0.7165354418907883,517.6726,AC1,free,pair_a090_horizontal
61967.30701560192,603.9513,-114415.21519241651,114415.21519241603,10923.25377220448,52.01723623171818,5.32798928354435,35837.0,0.785758,451.2055,-0.0,135.0,62.35973184264731,,0.7173486182807812,603.9513,AC1,free,pair_a090_horizontal
61904.94728375927,690.2301,-100253.8104768794,100253.81047687895,10923.2537720878,51.89263283494971,5.539015836040142,35837.0,0.788092,452.5455,-0.0,135.0,62.49609957293433,,0.7181264823325217,690.2301,AC1,free,pair_a090_horizontal
61842.451184186335,776.5088,-86050.3478055189,86050.34780551841,10923.2537719594,51.76728237489827,5.749495121778826,35837.0,0.788216,452.617,-0.0,135.0,62.462675345777825,,0.7177201316251761,776.5088,AC1,free,pair_a090_horizontal
61779.98850884056,862.7876,-71844.64020496605,71844.64020496557,10923.253771817333,51.64153823045609,5.95883994076304,35837.0,0.788181,452.5967,-0.0,135.0,62.416664543081424,,0.7172277365169111,862.7876,AC1,free,pair_a090_horizontal
61717.571844297476,949.0664,-57639.56996598407,57639.56996598358,10923.253771661626,51.51542959738169,6.167015894768032,35837.0,0.788145,452.5763,-0.0,135.0,62.37072059548518,,0.7167359486528361,949.0664,AC1,free,pair_a090_horizontal
61655.20112370199,1035.3451,-43435.139807045605,43435.1398070451,10923.253771492447,51.38896025804257,6.3740313603430865,35837.0,0.78811,452.5559,-0.0,135.0,62.324843529990176,,0.7162448616020538,1035.3451,AC1,free,pair_a090_horizontal
61592.876280172,1121.6239,-29231.352408541898,29231.352408541406,10923.253771309968,51.26213395641284,6.579894696836244,35837.0,0.788074,452.5353,-0.0,135.0,62.27903318512108,,0.7157542834678139,1121.6239,AC1,free,pair_a090_horizontal
61530.59724698688,1207.9026,-15028.210455658049,15028.210455657583,10923.25377111438,51.134954398728155,6.784614244234994,35837.0,0.788038,452.5147,-0.0,135.0,62.233289369760314,,0.7152644032400653,1207.9026,AC1,free,pair_a090_horizontal
61468.36395761712,1294.1814,-825.7166452017012,825.7166452012596,10923.253770905876,51.00742525382654,6.988198321600543,35837.0,0.788002,452.4939,-0.0,135.0,62.187611884539365,,0.7147750282569657,1294.1814,AC1,free,pair_a090_horizontal
61406.17634573258,1380.4602,13376.126312405468,-13376.126312405888,10923.253770684672,50.8795501534497,7.190655225630317,35837.0,0.787965,452.4731,-0.0,135.0,62.14200052677916,,0.7142863482901304,1380.4602,AC1,free,pair_a090_horizontal
61344.0343452058,1466.7389,27577.315692312146,-27577.31569231254,10923.253770450987,50.751332692536835,7.391993229292863,35837.0,0.787929,452.4522,-0.0,135.0,62.09645509242546,,0.7137982661005461,1466.7389,AC1,free,pair_a090_horizontal
