mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel_cost,grid_cost,fuelflow,absolute_ts,aircraft,stage,case
62399.99990143619,0.0,-259807.62104956878,-149999.999923201,10923.253784373599,49.59424213163272,3.394325922512523,35837.0,0.764548,439.0263,-0.0,60.0,61.39022100024158,,0.7104291608893045,0.0,AC0,free,pair_a060_horizontal
62338.60968043595,86.2788,-242931.67317224818,-140256.66687517203,10923.253784057517,49.688887050586835,3.622090606105979,35837.0,0.768414,441.246,-0.0,60.0,61.53796892295941,,0.7116698929118199,86.2788,AC0,free,pair_a060_horizontal
62277.07171151299,172.5575,-225970.4022745397,-130464.07255836304,10923.253783802982,49.78355867262858,3.851900139250683,35837.0,0.77188,443.2365,-0.0,60.0,61.67965564480983,,0.712790249933148,172.5575,AC0,free,pair_a060_horizontal
62215.39205586818,258.8363,-208932.61755902233,-120627.30296825343,10923.253783599725,49.878198027835666,4.083650191803663,35837.0,0.775048,445.0554,-0.0,60.0,61.817775420269754,,0.7138204032510354,258.8363,AC0,free,pair_a060_horizontal
62153.57428044791,345.115,-191824.91438354115,-110750.16593646967,10923.253783436086,49.97275917004806,4.317264903054639,35837.0,0.777981,446.7397,-0.0,60.0,61.95391007723083,,0.7147797650818103,345.115,AC0,free,pair_a060_horizontal
62091.62037037068,431.3938,-174652.46854890542,-100835.64971300201,10923.253783300204,50.067204538661336,4.552686532779624,35837.0,0.780724,448.3147,-0.0,60.0,62.08913473704888,,0.7156815800099263,431.3938,AC0,free,pair_a060_horizontal
62029.53123563363,517.6726,-157419.4809561149,-90886.17968917261,10923.253783180766,50.16150235183305,4.789869688047662,35837.0,0.783308,449.7987,-0.0,60.0,62.224218120245496,,0.7165354419034612,517.6726,AC0,free,pair_a060_horizontal
61967.30701751338,603.9513,-140129.4486766636,-80903.77490014983,10923.253783067357,50.255625011244,5.028777815582915,35837.0,0.785758,451.2055,-0.0,60.0,62.359731577686034,,0.7173486182953881,603.9513,AC0,free,pair_a060_horizontal
61904.9472859357,690.2301,-122785.34095116085,-70890.14963779836,10923.25378295058,50.34954806249935,5.269380931534436,35837.0,0.788092,452.5455,-0.0,60.0,62.496103133984434,,0.7181264823490362,690.2301,AC0,free,pair_a060_horizontal
61842.45118280171,776.5088,-105389.72188977702,-60846.78429181501,10923.253782822065,50.443249469271336,5.511654040366858,35837.0,0.788216,452.617,-0.0,60.0,62.462675281378324,,0.7177201316146832,776.5088,AC0,free,pair_a060_horizontal
61779.988507520335,862.7876,-87991.35437334178,-50801.83212456814,10923.253782679882,50.53646056524688,5.754924312601177,35837.0,0.788181,452.5967,-0.0,60.0,62.41666447831085,,0.7172277365069144,862.7876,AC0,free,pair_a060_horizontal
61717.571843042024,949.0664,-70593.76746231555,-40757.330640064254,10923.253782524052,50.62915867769873,5.9991443135382045,35837.0,0.788145,452.5763,-0.0,60.0,62.37072053064185,,0.7167359486433378,949.0664,AC0,free,pair_a060_horizontal
61655.20112251138,1035.3451,-53196.96448606083,-30713.281760511632,10923.253782354737,50.72134016331025,6.244315526526527,35837.0,0.78811,452.5559,-0.0,60.0,62.324843465125014,,0.7162448615930535,1035.3451,AC0,free,pair_a060_horizontal
61592.87627904626,1121.6239,-35800.94872735676,-20669.687381223663,10923.253782172114,50.81300136647413,6.490439344973215,35837.0,0.788074,452.5353,-0.0,60.0,62.27903312023409,,0.715754283459311,1121.6239,AC0,free,pair_a060_horizontal
61530.59724592602,1207.9026,-18405.72347486419,-10626.549400909646,10923.25378197637,50.904138619345666,6.737517069633765,35837.0,0.788038,452.5147,-0.0,60.0,62.23328930490243,,0.7152644032320594,1207.9026,AC0,free,pair_a060_horizontal
61468.36395662112,1294.1814,-1011.2920314821416,-583.8697264991875,10923.253781767697,50.99474824214517,6.985549906503176,35837.0,0.788002,452.4939,-0.0,60.0,62.187611819688755,,0.7147750282494553,1294.1814,AC0,free,pair_a060_horizontal
61406.17634480143,1380.4602,16382.342283215236,9458.349725450678,10923.253781546326,51.084826543503155,7.234538964778351,35837.0,0.787965,452.4731,-0.0,60.0,62.14200046193582,,0.7142863482831148,1380.4602,AC0,free,pair_a060_horizontal
61344.034344339496,1466.7389,33775.17613198041,19500.107028179198,10923.253781312469,51.17436982082422,7.48448525483042,35837.0,0.787929,452.4522,-0.0,60.0,62.09645502757485,,0.7137982660940246,1466.7389,AC0,free,pair_a060_horizontal
61281.93788931192,1553.0177,51167.206159364985,29541.400244417324,10923.25378106636,51.26337436066467,7.735389686174472,35837.0,0.787892,452.4312,-0.0,60.0,62.05097531170759,,0.713310780055226,1553.0177,AC0,free,pair_a060_horizontal
61219.88691400021,1639.2964,68558.42899137722,39582.22742619003,10923.253780808234,51.351836439122266,7.987253065433614,35837.0,0.787856,452.4101,-0.0,60.0,62.00556110895559,,0.7128238885444322,1639.2964,AC0,free,pair_a060_horizontal
61157.88135289126,1725.5752,85948.84123522215,49622.5866146662,10923.25378053834,51.43975232223757,8.240076094296915,35837.0,0.787819,452.3889,-0.0,60.0,61.96021221351111,,0.7123375899440234,1725.5752,AC0,free,pair_a060_horizontal
61095.92114067775,1811.854,103338.43947908163,59662.47584003175,10923.253780256922,51.52711826640706,8.493859367471643,35837.0,0.787782,452.3677,-0.0,60.0,61.914928419289936,,0.7118519795889183,1811.854,AC0,free,pair_a060_horizontal
61034.00621225846,1898.1327,120727.22029191518,69701.89312137452,10923.25377996423,51.61393051880773,8.748603370630525,35837.0,0.787745,452.3463,-0.0,60.0,61.86970951996773,,0.7113668621649051,1898.1327,AC0,free,pair_a060_horizontal
60972.13650273849,1984.4115,138115.18022327215,79740.83646657594,10923.253779660514,51.70018531783327,9.004308478355012,35837.0,0.787707,452.3248,-0.0,60.0,61.824555309009156,,0.7108823328259437,1984.4115,AC0,free,pair_a060_horizontal
60910.31194742948,2070.6902,155502.31580310932,89779.30387220555,10923.253779346023,51.78587889354198,9.260974952075545,35837.0,0.78767,452.3033,-0.0,60.0,61.779465579595126,,0.710398487489324,2070.6902,AC0,free,pair_a060_horizontal
60848.532481849885,2156.969,172888.62354161273,99817.29332341829,10923.25377902101,51.87100746811639,9.518602938009934,35837.0,0.787632,452.2817,-0.0,60.0,61.73444012478285,,0.7099152274217057,2156.969,AC0,free,pair_a060_horizontal
60786.7980417251,2243.2477,190274.0999290206,109854.8027938524,10923.253778685727,51.95556725633467,9.777192465101026,35837.0,0.787594,452.26,-0.0,60.0,61.6894787372803,,0.7094325510321047,2243.2477,AC0,free,pair_a060_horizontal
60725.10856298782,2329.5265,207658.74143544928,119891.83024552844,10923.253778340422,52.03955446605392,10.036743442954887,35837.0,0.787556,452.2382,-0.0,60.0,61.64458120978816,,0.7089504567341595,2329.5265,AC0,free,pair_a060_horizontal
60663.46398177803,2415.8053,225042.54451072068,129928.37362875027,10923.25377798534,52.12296529870535,10.297255659780728,35837.0,0.787518,452.2163,-0.0,60.0,61.59974733470881,,0.7084689429461218,2415.8053,AC0,free,pair_a060_horizontal
60601.864234443325,2502.084,242425.5055841948,139964.430882008,10923.253777620715,52.20579594980145,10.558728780333933,35837.0,0.78748,452.1943,-0.0,60.0,61.55497685102455,,0.7079880080908494,2502.084,AC0,free,pair_a060_horizontal
60540.3092575923,2588.3628,259807.6210495685,149999.9999232013,10923.253777246797,52.28804260938437,10.821162343636068,35837.0,0.78748,452.1943,-0.0,60.0,,,0.7075294532621101,2588.3628,AC0,free,pair_a060_horizontal
62399.99990143619,0.0,-259807.62104956838,149999.99992320125,10923.253784373599,52.28804260938437,3.178837656363933,35837.0,0.764548,439.0263,-0.0,120.0,61.39022100029979,,0.7104291608893045,0.0,AC1,free,pair_a060_horizontal
